,shareholder_id,company_id,ownership
0,1142.0,10857752.0,1.0
1,2227.0,3601366.0,0.0109
2,2227.0,6246429.0,0.011000000000000001
3,2422.0,11112439.0,1.0
4,2422.0,11405880.0,1.0
5,2858.0,2210105.0,0.0001
6,6467.0,1142.0,1.0
7,6467.0,8104971.0,0.003
8,7879.0,3395225.0,1.0
9,11822.0,11011499.0,0.25
10,11822.0,4132629.0,0.25
11,11822.0,5409333.0,0.3918
12,11822.0,11419404.0,0.044800000000000006
13,11822.0,9106794.0,0.4
14,11822.0,5904730.0,0.5902000000000001
15,11822.0,3826819.0,0.001
16,12137.0,7185971.0,0.7745000000000001
17,13511.0,8278580.0,0.009000000000000001
18,14295.0,10085661.0,0.1281
19,14342.0,3731501.0,0.17550000000000002
20,19769.0,3757970.0,0.0001
21,20045.0,614688.0,0.0555
22,20098.0,10209231.0,0.0001
23,20635.0,10711745.0,0.010700000000000001
24,22701.0,10514042.0,0.0029
25,24737.0,1694328.0,1.0
26,25921.0,8984759.0,0.5001
27,25921.0,2263835.0,0.0407
28,25966.0,8339513.0,0.009899999999999999
29,29540.0,614688.0,0.0555
30,29839.0,6455918.0,0.0001
31,31408.0,166051.0,0.18
32,32261.0,6844673.0,0.2527
33,32862.0,814375.0,0.0392
34,34472.0,4001653.0,0.0199
35,38207.0,1282235.0,0.0368
36,39610.0,5602465.0,0.0004
37,43971.0,6916351.0,0.105
38,43975.0,1327539.0,1.0
39,43975.0,4419581.0,0.89
40,47597.0,4221012.0,0.045
41,47804.0,3583479.0,0.1
42,49969.0,4221965.0,0.0002
43,49969.0,5052317.0,0.23010000000000003
44,51782.0,10450852.0,0.9967
45,52183.0,8920944.0,0.98
46,52401.0,10333197.0,0.085
47,55368.0,6867355.0,1.0
48,55899.0,3791198.0,0.0216
49,60198.0,2447832.0,0.02
50,61952.0,3088346.0,1.0
51,63969.0,6621854.0,1.0
52,65049.0,8187614.0,0.017
53,65065.0,11860522.0,0.1119
54,65269.0,3628001.0,1.0
55,69974.0,4017936.0,0.08529999999999999
56,70514.0,411248.0,0.11109999999999999
57,76834.0,3731501.0,0.023700000000000002
58,76914.0,919389.0,1.0
59,84819.0,2074366.0,0.0148
60,86438.0,5317277.0,0.0002
61,86572.0,6421143.0,0.0125
62,88421.0,8382637.0,0.025
63,89303.0,10312278.0,0.0833
64,91586.0,3301196.0,0.038
65,91685.0,4165640.0,0.01
66,94458.0,2210105.0,0.0207
67,97639.0,5317277.0,0.0003
68,102662.0,7227675.0,1.0
69,103952.0,10091734.0,1.0
70,104274.0,3225818.0,1.0
71,106271.0,10431833.0,0.0052
72,106271.0,6687242.0,0.0208
73,106411.0,11899382.0,0.9998999999999999
74,106550.0,6511450.0,0.0076
75,106550.0,357624.0,0.005
76,106550.0,8071756.0,0.0048
77,106550.0,11787569.0,0.0002
78,106550.0,8104971.0,0.003
79,107499.0,10876020.0,1.0
80,110885.0,9869157.0,0.0046
81,110885.0,2062222.0,0.0044
82,110885.0,7478594.0,0.0044
83,110885.0,10219859.0,0.0048
84,110885.0,5317083.0,0.0043
85,110885.0,10591046.0,0.004699999999999999
86,110885.0,5107919.0,0.005699999999999999
87,110885.0,653107.0,0.0058
88,110885.0,8071756.0,0.004699999999999999
89,110885.0,9793485.0,0.0044
90,110885.0,8959609.0,0.0045000000000000005
91,110885.0,2484976.0,0.005600000000000001
92,110885.0,4430714.0,0.0069
93,110885.0,8339513.0,0.005
94,110885.0,4023596.0,0.0072
95,110885.0,1230179.0,0.0068000000000000005
96,110885.0,6950995.0,0.0046
97,110885.0,4165640.0,0.005
98,110885.0,7224720.0,0.0052
99,110885.0,10177865.0,0.0048
100,111558.0,1649922.0,0.15789999999999998
101,111955.0,5725546.0,0.009000000000000001
102,113467.0,8731754.0,0.0001
103,114210.0,8646191.0,0.29
104,115833.0,3815090.0,0.057
105,116878.0,2484976.0,0.0001
106,117467.0,2236731.0,0.4706
107,119859.0,10698557.0,1.0
108,119859.0,10888078.0,0.02
109,122084.0,10753783.0,0.060599999999999994
110,125739.0,8008425.0,0.0239
111,130420.0,4875143.0,0.5946
112,131543.0,836881.0,0.281
113,133163.0,11283335.0,0.25
114,133351.0,9393929.0,0.0027
115,136055.0,5001605.0,0.0717
116,136055.0,4473239.0,0.035
117,136764.0,7389773.0,0.0304
118,136764.0,2484976.0,0.0338
119,136764.0,5008881.0,0.0235
120,136764.0,585638.0,0.0040999999999999995
121,136764.0,2074366.0,0.028300000000000002
122,136764.0,10036559.0,0.0078000000000000005
123,136764.0,879905.0,0.0105
124,136764.0,6516498.0,0.012
125,137565.0,6776739.0,0.027999999999999997
126,137565.0,879905.0,0.018799999999999997
127,137565.0,3826819.0,0.0462
128,137565.0,4571451.0,0.045
129,137565.0,3495057.0,0.025
130,137565.0,6803528.0,0.0496
131,137565.0,1641341.0,0.040999999999999995
132,137565.0,7336799.0,0.022000000000000002
133,144096.0,9982919.0,0.25
134,144096.0,6405779.0,0.011899999999999999
135,147908.0,4071476.0,0.008199999999999999
136,151654.0,8852064.0,0.0034999999999999996
137,157922.0,1956733.0,1.0
138,159008.0,3908969.0,0.022000000000000002
139,159026.0,8382637.0,0.0406
140,160352.0,7496332.0,0.5
141,160352.0,9220463.0,0.9998999999999999
142,160741.0,6985523.0,1.0
143,161946.0,7905399.0,0.054299999999999994
144,167664.0,2484976.0,0.0001
145,170271.0,10312278.0,0.0416
146,171250.0,393790.0,1.0
147,171889.0,5645029.0,1.0
148,171889.0,9133857.0,1.0
149,171889.0,8553190.0,1.0
150,175954.0,9701498.0,0.1845
151,176100.0,1670002.0,0.0004
152,181699.0,2342455.0,1.0
153,183591.0,9793987.0,0.2872
154,186671.0,6670343.0,1.0
155,186671.0,3840036.0,1.0
156,187015.0,4765541.0,0.0102
157,191853.0,1282235.0,0.0125
158,193935.0,9203049.0,0.0102
159,193935.0,714896.0,0.004
160,195315.0,1074998.0,0.043
161,199634.0,8703876.0,0.0003
162,201281.0,7310407.0,0.027999999999999997
163,201281.0,9763072.0,0.0139
164,201288.0,7310407.0,0.0163
165,203516.0,5892692.0,0.03
166,204486.0,5328643.0,1.0
167,205538.0,8297154.0,1.0
168,206651.0,10560613.0,0.3046
169,206931.0,402677.0,1.0
170,210484.0,10722778.0,0.1
171,210509.0,7840871.0,1.0
172,210845.0,4911333.0,1.0
173,210845.0,5107919.0,0.0296
174,212127.0,3940125.0,0.0516
175,212547.0,5005415.0,0.8145
176,212547.0,9725492.0,1.0
177,214435.0,10539493.0,0.499
178,215978.0,9894948.0,0.1233
179,217659.0,9991244.0,1.0
180,217659.0,5990323.0,0.997
181,217659.0,57160.0,1.0
182,217659.0,5340003.0,1.0
183,217659.0,8518946.0,1.0
184,217659.0,11888545.0,0.95
185,218847.0,9892789.0,0.0499
186,220432.0,9393929.0,0.0105
187,222699.0,9059217.0,1.0
188,222944.0,634256.0,0.209
189,226076.0,8114334.0,0.0281
190,226941.0,614688.0,0.0833
191,230110.0,4254405.0,0.0060999999999999995
192,230110.0,357624.0,0.0058
193,230110.0,8071756.0,0.001
194,230110.0,1404148.0,0.009000000000000001
195,230750.0,4300240.0,1.0
196,230750.0,9393929.0,0.009899999999999999
197,230750.0,4461785.0,0.0004
198,231905.0,910887.0,0.0509
199,234736.0,9793987.0,0.053200000000000004
200,236366.0,6715247.0,1.0
201,237215.0,11783269.0,0.8085
202,237387.0,5602005.0,0.7748
203,237523.0,10036559.0,0.006
204,237523.0,9774579.0,0.0077
205,240190.0,9393929.0,0.022400000000000003
206,242838.0,10221107.0,0.2
207,242939.0,1305262.0,1.0
208,242953.0,5317277.0,0.0008
209,246786.0,8674417.0,0.0008
210,249230.0,2208550.0,0.016399999999999998
211,255825.0,8731754.0,0.011200000000000002
212,256749.0,2484976.0,0.0002
213,258780.0,8465183.0,0.0296
214,258780.0,136055.0,1.0
215,258780.0,1242848.0,0.0385
216,258780.0,5413625.0,0.046
217,258780.0,10028131.0,0.044199999999999996
218,258780.0,10007560.0,0.1162
219,258780.0,1380901.0,0.0478
220,259845.0,1827525.0,0.1501
221,260153.0,5381525.0,0.018000000000000002
222,260265.0,5228367.0,0.037000000000000005
223,260699.0,10023443.0,0.0001
224,265991.0,1670002.0,0.0006
225,268737.0,10085661.0,0.222
226,271305.0,4739920.0,0.0007000000000000001
227,271305.0,11655177.0,0.25
228,273703.0,8162852.0,0.9998999999999999
229,273703.0,6412530.0,1.0
230,273703.0,10780189.0,1.0
231,273703.0,1065789.0,0.46380000000000005
232,273703.0,6482032.0,1.0
233,281524.0,8731754.0,0.0001
234,281642.0,7989354.0,0.013300000000000001
235,282270.0,4634464.0,0.037599999999999995
236,283381.0,7253242.0,0.0909
237,284560.0,5892692.0,0.015
238,286171.0,1762574.0,0.25
239,288649.0,11477709.0,0.034
240,289841.0,11359568.0,0.0407
241,292353.0,543465.0,0.3333
242,294589.0,5001605.0,0.0326
243,294589.0,2202981.0,0.0554
244,295306.0,8804375.0,0.4
245,297021.0,10209231.0,0.0001
246,298619.0,4145406.0,0.6459999999999999
247,300000.0,9441401.0,0.9961
248,300818.0,6398555.0,0.017
249,303407.0,4415479.0,0.1001
250,303506.0,2208550.0,0.0075
251,304837.0,2484976.0,0.0012
252,305503.0,614688.0,0.0555
253,306995.0,5478159.0,1.0
254,306995.0,1242474.0,0.7368000000000001
255,306995.0,7444246.0,1.0
256,306995.0,6676169.0,0.0111
257,306995.0,11165992.0,0.2193
258,306995.0,1202705.0,1.0
259,306995.0,351619.0,0.8009999999999999
260,310745.0,983404.0,0.016399999999999998
261,311209.0,9678932.0,0.019
262,314400.0,8674417.0,0.0058
263,315109.0,9793987.0,0.0053
264,316422.0,11177014.0,0.063
265,316422.0,814375.0,0.046
266,317234.0,5107919.0,0.0001
267,317234.0,653107.0,0.0001
268,320145.0,9393929.0,0.0049
269,321401.0,4071476.0,0.0003
270,321401.0,4415477.0,0.0003
271,321401.0,2608082.0,0.0003
272,323788.0,836881.0,0.0225
273,333831.0,9762941.0,0.5357999999999999
274,337711.0,836881.0,0.04019999999999999
275,338958.0,7771476.0,0.0277
276,338958.0,4290701.0,0.0325
277,342551.0,10960347.0,0.25
278,345108.0,4623902.0,0.0006
279,349479.0,9412732.0,0.0144
280,350417.0,9320268.0,0.8612000000000001
281,351619.0,11823798.0,0.037000000000000005
282,352140.0,5822116.0,1.0
283,352140.0,7876232.0,1.0
284,352875.0,1609198.0,0.0089
285,353941.0,2060205.0,0.1
286,356003.0,4379012.0,0.245
287,357624.0,2932634.0,0.179
288,363329.0,5602465.0,0.0013
289,364394.0,11880009.0,0.06
290,368638.0,1854070.0,0.002
291,372033.0,11477709.0,0.025
292,374652.0,43975.0,0.0039000000000000003
293,374652.0,10732701.0,0.0148
294,374652.0,6564682.0,0.051100000000000007
295,374652.0,4303316.0,0.0025
296,374652.0,7891820.0,0.002
297,376698.0,3247072.0,1.0
298,376698.0,2923758.0,1.0
299,376772.0,7141762.0,1.0
300,376772.0,1702397.0,1.0
301,378228.0,1670002.0,0.0007000000000000001
302,379140.0,1710121.0,0.0206
303,379300.0,9710914.0,0.0226
304,380935.0,159008.0,0.39
305,380935.0,3614982.0,0.9992
306,383183.0,4651374.0,0.0849
307,385557.0,910887.0,0.898
308,387705.0,166051.0,0.12
309,391045.0,10932136.0,0.0701
310,392502.0,5602465.0,0.0054
311,393790.0,3601711.0,1.0
312,396621.0,8646156.0,1.0
313,396621.0,4750850.0,0.024399999999999998
314,396621.0,3940125.0,0.7062999999999999
315,396855.0,9793987.0,0.0053
316,400722.0,891243.0,0.1448
317,401549.0,7585908.0,1.0
318,403783.0,1161403.0,0.006999999999999999
319,403901.0,4866776.0,0.0729
320,403901.0,4198145.0,0.0084
321,404551.0,205047.0,0.4428
322,410414.0,7846033.0,1.0
323,414445.0,2030405.0,1.0
324,417297.0,2660535.0,1.0
325,417297.0,6516498.0,0.1065
326,417297.0,10761831.0,0.049800000000000004
327,419046.0,10209231.0,0.0001
328,428017.0,9836268.0,0.0009
329,433994.0,2447832.0,0.6501
330,434217.0,6048474.0,0.0104
331,435909.0,2289917.0,0.017
332,436735.0,11095813.0,1.0
