,company_id,assets,nace_4digit,nace_2digit,country,is_biotech,all_bvdid,Description,is_financial
1012,1380425.0,1680162400.0,8299.0,82.0,5.0,False,GB03755033,"Office administrative, office support and other business support activities",False
1013,1381620.0,4508960.0,6499.0,64.0,5.0,False,GB02594987,"Financial service activities, except insurance and pension funding",True
1014,1382072.0,105559052.0,6612.0,66.0,5.0,False,GB03942880,Activities auxiliary to financial services and insurance activities,False
1015,1384669.0,22525384000.0,6500.0,65.0,2.0,False,FR722057460,"Insurance, reinsurance and pension funding, except compulsory social security",False
1016,1384817.0,480466000.0,6420.0,64.0,0.0,False,NL34251540,"Financial service activities, except insurance and pension funding",True
1017,1386211.0,3356493177.0,6430.0,64.0,5.0,False,GBSC001731,"Financial service activities, except insurance and pension funding",True
1018,1388125.0,41070.0,7219.0,72.0,5.0,False,GB06704572,Scientific research and development ,False
1019,1389697.0,3361674740.0,6500.0,65.0,21.0,False,ESA60917978,"Insurance, reinsurance and pension funding, except compulsory social security",False
1020,1393595.0,2884000000.0,6420.0,64.0,0.0,False,NL33220369,"Financial service activities, except insurance and pension funding",True
1021,1394803.0,157173191.0,6630.0,66.0,2.0,False,FR340902857,Activities auxiliary to financial services and insurance activities,False
1022,1395658.0,15792202000.0,6500.0,65.0,19.0,False,DEFEI1001050,"Insurance, reinsurance and pension funding, except compulsory social security",False
1023,1399862.0,9393729.0,9499.0,94.0,18.0,False,NO976472667,Activities of membership organisations,False
1024,1402467.0,181026000.0,6419.0,64.0,2.0,False,FR388271298,"Financial service activities, except insurance and pension funding",True
1025,1403285.0,1766866.0,6430.0,64.0,18.0,False,NO981072189,"Financial service activities, except insurance and pension funding",True
1026,1405828.0,54089188.0,7021.0,73.0,20.0,False,IT08526500155,Advertising and market research,False
1027,1409906.0,662721451.0,7010.0,64.0,14.0,False,AT9110122490,"Financial service activities, except insurance and pension funding",True
1028,1410130.0,66808350.0,6499.0,64.0,5.0,False,GB00792030,"Financial service activities, except insurance and pension funding",True
1029,1410738.0,7015666.0,6430.0,64.0,18.0,False,NO995204525,"Financial service activities, except insurance and pension funding",True
1030,1411305.0,555619000000.0,6419.0,64.0,2.0,False,FR784608416,"Financial service activities, except insurance and pension funding",True
1031,1412370.0,2748058612.0,6500.0,65.0,8.0,False,DK10430410,"Insurance, reinsurance and pension funding, except compulsory social security",False
1032,1412857.0,241660029.0,7010.0,70.0,20.0,False,IT04122770151,Activities of head offices; management consultancy activities,False
1033,1413153.0,1572225000.0,6619.0,66.0,5.0,False,GB01060802,Activities auxiliary to financial services and insurance activities,False
1034,1414229.0,55507000000.0,2221.0,52.0,2.0,False,FR055804124,Warehousing and support activities for transportation,False
1035,1415170.0,396336000.0,6500.0,65.0,20.0,False,IT00522430107,"Insurance, reinsurance and pension funding, except compulsory social security",False
1036,1418980.0,1756303.0,6430.0,64.0,18.0,False,NO989145800,"Financial service activities, except insurance and pension funding",True
1037,1424609.0,4769331602.0,6209.0,62.0,5.0,False,GB07788627,"Computer programming, consultancy and related activities",False
1038,1426128.0,39617369435.0,7010.0,70.0,5.0,False,GB03584019,Activities of head offices; management consultancy activities,False
1039,1427408.0,5842733000.0,6420.0,64.0,21.0,False,ESA60769247,"Financial service activities, except insurance and pension funding",True
1040,1428852.0,704580000.0,6500.0,65.0,9.0,False,PT503454109,"Insurance, reinsurance and pension funding, except compulsory social security",False
1041,1429971.0,565649142.0,6500.0,65.0,20.0,False,IT00625450374,"Insurance, reinsurance and pension funding, except compulsory social security",False
1042,1430308.0,631730000.0,6400.0,64.0,20.0,False,IT07918170015,"Financial service activities, except insurance and pension funding",True
1043,1430480.0,8833973000.0,6511.0,65.0,2.0,False,FR775699309,"Insurance, reinsurance and pension funding, except compulsory social security",False
1044,1434776.0,111275394.0,6629.0,66.0,5.0,False,GB03140521,Activities auxiliary to financial services and insurance activities,False
1045,1435097.0,41372451121.0,6419.0,64.0,3.0,False,IE132781,"Financial service activities, except insurance and pension funding",True
1046,1436443.0,3742582348.0,6499.0,64.0,5.0,False,GB00951043,"Financial service activities, except insurance and pension funding",True
1047,1438431.0,843284543.0,6612.0,66.0,5.0,False,GB02122142,Activities auxiliary to financial services and insurance activities,False
1048,1438827.0,6974314929.0,6420.0,64.0,5.0,False,GB03536674,"Financial service activities, except insurance and pension funding",True
1049,1439444.0,18255921.0,7211.0,72.0,5.0,True,GB09293168,Scientific research and development ,False
1050,1439733.0,61130724000.0,6420.0,64.0,14.0,False,ATFEB46146,"Financial service activities, except insurance and pension funding",True
1051,1440848.0,222596000000.0,6499.0,64.0,19.0,False,DEFEB47734,"Financial service activities, except insurance and pension funding",True
1052,1442001.0,1164612000.0,6419.0,64.0,14.0,False,ATFEB44314,"Financial service activities, except insurance and pension funding",True
1053,1442191.0,16028419000.0,6419.0,64.0,2.0,False,FR776983546,"Financial service activities, except insurance and pension funding",True
1054,1442254.0,769919000.0,6419.0,64.0,14.0,False,ATFEB46784,"Financial service activities, except insurance and pension funding",True
1055,1443773.0,3907085.0,6420.0,64.0,5.0,False,GB04583297,"Financial service activities, except insurance and pension funding",True
1056,1444641.0,32168289188.0,6500.0,65.0,18.0,False,NO914782007,"Insurance, reinsurance and pension funding, except compulsory social security",False
1057,1446735.0,622769.0,7211.0,72.0,5.0,True,GB04452808,Scientific research and development ,False
1058,1448172.0,1647764.0,7211.0,72.0,5.0,True,GB05397155,Scientific research and development ,False
1059,1452142.0,400240522.0,7219.0,72.0,5.0,False,GB02664412,Scientific research and development ,False
1060,1452611.0,32941.0,7211.0,72.0,5.0,True,GB08361712,Scientific research and development ,False
1061,1453244.0,23817081.0,6820.0,68.0,20.0,False,IT02544160357,Real estate activities,False
1062,1453580.0,3926351000.0,7010.0,23.0,20.0,False,IT00433670585,Manufacture of other non-metallic mineral products,False
1063,1454863.0,1851031.0,7211.0,72.0,5.0,True,GB07809201,Scientific research and development ,False
1064,1455642.0,145906991.0,8299.0,82.0,5.0,False,GB01217474,"Office administrative, office support and other business support activities",False
1065,1458083.0,603857830.0,6420.0,64.0,20.0,False,IT06057811009,"Financial service activities, except insurance and pension funding",True
1066,1460463.0,134198034.0,7010.0,70.0,5.0,False,GBSC200801,Activities of head offices; management consultancy activities,False
1067,1460715.0,1832779.0,7022.0,70.0,18.0,False,NO889988312,Activities of head offices; management consultancy activities,False
1068,1463530.0,147445524.0,7490.0,74.0,21.0,False,ESB95031126,"Other professional, scientific and technical activities",False
1069,1465304.0,13448549412.0,6499.0,64.0,8.0,False,DK24257630,"Financial service activities, except insurance and pension funding",True
1070,1467205.0,1268375232.0,2410.0,24.0,20.0,False,IT01595620061,Manufacture of basic metals,False
1071,1469804.0,4161889225.0,6430.0,64.0,2.0,False,FR682001904,"Financial service activities, except insurance and pension funding",True
1072,1473486.0,99216596.0,6499.0,64.0,5.0,False,GB03062718,"Financial service activities, except insurance and pension funding",True
1073,1474061.0,29862195.0,6630.0,64.0,16.0,False,SE5560700683,"Financial service activities, except insurance and pension funding",True
1074,1475714.0,1032498823.0,6499.0,64.0,5.0,False,GB02290621,"Financial service activities, except insurance and pension funding",True
1075,1476868.0,242455309.0,6499.0,64.0,20.0,False,IT03795250376,"Financial service activities, except insurance and pension funding",True
1076,1477452.0,586363207.0,6499.0,64.0,5.0,False,GB02122340,"Financial service activities, except insurance and pension funding",True
1077,1477717.0,367265268483.0,6499.0,64.0,20.0,False,IT80199230584,"Financial service activities, except insurance and pension funding",True
