,shareholder_id,company_id
1434,2075168,11786195
1435,2075168,2970563
1436,2075168,802925
1437,2075168,10412729
1438,2075168,879905
1439,2075168,1512899
1440,2075168,8187614
1441,2075472,2120517
1442,2075472,10041159
1443,2077646,597641
1444,2081260,2208550
1445,2083550,11268028
1446,2085063,3873765
1447,2086406,7192245
1448,2086460,1854070
1449,2088748,10172928
1450,2088748,1961697
1451,2088748,9774579
1452,2090035,2208550
1453,2091806,4087571
1454,2093820,5667188
1455,2094061,4105777
1456,2094061,2148436
1457,2094796,8899526
1458,2099582,11296754
1459,2103908,6430355
1460,2103908,4779763
1461,2106070,1620466
1462,2106079,11644855
1463,2106079,5180266
1464,2107510,2208550
1465,2109371,11282670
1466,2109371,10675415
1467,2109371,7444237
1468,2109371,10611021
1469,2109371,5570414
1470,2115110,8146232
1471,2116042,2484976
1472,2116765,2484976
1473,2117092,6405779
1474,2117809,5115252
1475,2120517,11254759
1476,2121810,258780
1477,2123909,3397772
1478,2126180,5387286
1479,2126653,10477140
1480,2127540,11139066
1481,2128533,3308651
1482,2128533,3042153
1483,2131035,2491073
1484,2132410,76914
1485,2134470,8206326
1486,2135108,4093195
1487,2138009,11893081
1488,2139975,10209231
1489,2141729,2523763
1490,2141729,11061241
1491,2142264,11940212
1492,2142779,7913706
1493,2147237,5330496
1494,2148436,3952848
1495,2151328,7096122
1496,2152411,6836717
1497,2153954,6185049
1498,2156226,10502583
1499,2157287,4634464
1500,2163390,4097225
1501,2163970,385557
1502,2166936,10888078
1503,2167779,1143294
1504,2168377,3703783
1505,2169975,2208550
1506,2170241,10488703
1507,2177032,7610592
1508,2179136,11206957
1509,2179136,546078
1510,2179136,1242848
1511,2179136,4107157
1512,2180583,2698542
1513,2185019,4303316
1514,2187655,9763072
1515,2190473,4866776
1516,2190473,4198145
1517,2193844,8979400
1518,2195682,8674417
1519,2195893,2484976
1520,2197465,9836268
1521,2198250,3654096
1522,2199584,6405779
1523,2199694,7018792
1524,2199694,2240888
1525,2199694,8646191
1526,2199694,949611
1527,2199694,5602005
1528,2199694,11219841
1529,2199694,948920
1530,2200467,4399744
1531,2200467,9566402
1532,2200467,10319301
1533,2200467,8124138
1534,2200467,3879137
1535,2200848,8899526
1536,2202981,1013077
1537,2204944,3806102
1538,2205333,3495057
1539,2207459,1118779
1540,2207459,11787569
1541,2208550,4792472
1542,2209175,7582635
1543,2209771,4006446
1544,2210105,3906659
1545,2212680,4571451
1546,2212934,7435445
1547,2214473,5606006
1548,2218226,10488703
1549,2218473,8953336
1550,2219447,4430714
1551,2221330,4169515
1552,2223962,4932270
1553,2224263,2208550
1554,2227071,2235364
1555,2227071,4324092
1556,2227730,7416804
1557,2227730,6723793
1558,2227730,1854070
1559,2228797,4866776
1560,2229349,6071316
1561,2231053,6402052
1562,2233231,10996378
1563,2235364,2227071
1564,2236471,9451331
1565,2236731,9654247
1566,2236731,11746017
1567,2236922,10691029
1568,2238061,8724166
1569,2238514,9393929
1570,2238514,4034180
1571,2238514,2752978
1572,2240888,948920
1573,2241822,11835949
1574,2244361,8641557
1575,2244361,82935
1576,2247685,4264526
1577,2247713,10488703
1578,2250000,4034180
1579,2251300,6971319
1580,2251404,1380901
1581,2253824,6421143
1582,2253831,10136123
1583,2254373,4338516
1584,2259178,3757970
1585,2260500,2202981
1586,2263835,2151328
1587,2263835,7096122
1588,2263835,8983974
1589,2263835,1225841
1590,2263835,8367317
1591,2265027,4470715
1592,2265646,2786762
1593,2267508,7818432
1594,2267508,174744
1595,2267508,1928010
1596,2267595,137565
1597,2268190,9393929
1598,2270354,10627572
1599,2270706,2208550
1600,2276867,11059225
1601,2277599,5718410
1602,2277599,932206
1603,2279012,1282235
1604,2281999,6592981
1605,2289917,8651187
1606,2292912,3765854
1607,2294366,3929708
1608,2294904,585638
1609,2297220,712332
1610,2299290,8165839
1611,2303787,546078
1612,2305099,3752426
1613,2309198,9793485
1614,2310561,7552678
1615,2310594,2289917
1616,2312266,7675390
1617,2313305,4169515
1618,2316930,4987097
1619,2320435,3815090
1620,2323636,11206957
1621,2325432,2208550
1622,2325597,5317277
1623,2327479,1827525
1624,2328812,7674166
1625,2328812,2181926
1626,2334095,1516115
1627,2336877,387705
1628,2339540,3081051
1629,2339670,11115153
1630,2340248,6671557
1631,2340248,4034180
1632,2342455,6071316
1633,2342455,10085661
1634,2343347,948920
1635,2344036,1051137
1636,2344106,11549810
1637,2346031,8218361
1638,2350463,10312143
1639,2350463,9393929
1640,2352910,11359568
1641,2354706,1861419
1642,2359104,2210105
1643,2359104,11059694
1644,2360159,3731501
1645,2364904,5892692
1646,2366647,7016872
1647,2370002,6938473
1648,2375334,1404148
1649,2375356,6167179
1650,2375870,11211234
1651,2377684,9774579
1652,2391307,2698542
1653,2391307,10176114
1654,2393444,11940212
1655,2394386,5602005
1656,2394819,7133187
1657,2394945,2794289
1658,2396371,1728504
1659,2396371,5211760
1660,2398804,3879958
1661,2398804,6082998
1662,2399952,3397772
1663,2400071,9393929
1664,2401752,3211659
1665,2402626,2547626
1666,2402626,1445464
1667,2402626,3954194
1668,2402626,5823282
1669,2402807,11106355
1670,2402892,2936818
1671,2404217,8469826
1672,2404674,6776739
1673,2404674,3826819
1674,2404674,1033916
1675,2404723,5317277
1676,2406144,9810390
1677,2409103,10209231
1678,2409676,11889319
1679,2413294,7521641
1680,2414762,11618995
1681,2418602,6421143
1682,2420904,9964448
1683,2421894,2208550
1684,2422738,159008
1685,2423760,206931
1686,2426615,10727743
1687,2427992,8674417
1688,2431588,10697614
1689,2433217,9245426
1690,2435454,6700675
1691,2436599,5317277
1692,2437737,11241472
1693,2441542,11392242
1694,2441970,1404148
1695,2442154,5878251
1696,2443438,7893226
1697,2445781,8080858
1698,2447832,3583479
1699,2447832,5062105
1700,2447832,7729686
1701,2449914,2117092
1702,2454076,6164081
1703,2454076,4425845
1704,2454076,11626189
1705,2458873,4858214
1706,2460143,2608082
1707,2461002,1136508
1708,2463206,2074933
1709,2465066,5570414
1710,2471095,6452060
1711,2475445,9699977
1712,2476434,1221966
1713,2477756,5144918
1714,2477756,4338516
1715,2478750,8674417
1716,2484033,6722681
1717,2484327,1230179
1718,2484903,9935727
1719,2484976,10423182
1720,2484976,9127402
1721,2484976,3408439
1722,2484976,1876670
1723,2484976,11511333
1724,2484976,3504087
1725,2484976,2207459
1726,2484976,1118779
1727,2485411,11879937
1728,2485445,9295233
1729,2485445,411248
1730,2485964,4430714
1731,2486387,11412407
1732,2486524,10036559
1733,2487150,6185049
1734,2488104,10774774
1735,2489027,4595772
1736,2491073,2806006
1737,2495576,11392242
1738,2500936,2575037
1739,2505216,7519557
1740,2506109,3211034
1741,2509454,8382637
1742,2510074,6477474
1743,2512423,1512899
1744,2513244,2210105
1745,2517957,2074366
1746,2518795,10107805
1747,2521078,9412732
1748,2521250,10312278
1749,2529547,9022264
1750,2534361,204486
1751,2536378,7310407
1752,2547626,9984336
1753,2548963,2289917
1754,2550594,6643615
1755,2551276,9190814
1756,2551511,2602671
1757,2553313,8071756
1758,2554154,6048474
1759,2554154,2936818
1760,2554154,11449919
1761,2554173,6813096
1762,2555719,7261236
1763,2556871,8895068
1764,2557540,1941181
1765,2560388,4430714
1766,2566029,8173135
1767,2572621,2394819
1768,2572870,2447832
1769,2572980,5987875
1770,2572980,6516498
1771,2572980,6776236
1772,2572980,10761831
1773,2575037,4264526
1774,2579002,1983756
1775,2579002,1523562
1776,2581646,11023988
1777,2582312,7406222
1778,2582312,1426870
1779,2588478,11477709
1780,2588972,10827679
1781,2589733,4071476
1782,2592225,2187655
1783,2592675,9793987
1784,2593923,4858214
1785,2594187,3301196
1786,2595959,2754164
1787,2597175,8330580
1788,2598889,11604118
1789,2600787,10488703
1790,2602671,1904631
1791,2608082,321401
1792,2609075,6398555
1793,2609342,8459990
1794,2610171,3632850
1795,2611171,10807171
1796,2616016,5889602
1797,2617900,9393929
1798,2620073,5008881
1799,2622227,11268028
1800,2624432,11020904
1801,2624432,1992611
1802,2626370,11170884
1803,2627499,7989354
1804,2628515,4549633
1805,2629420,10280126
1806,2631590,4634464
1807,2632908,2435454
1808,2633134,5903201
1809,2634292,4430714
1810,2635127,3148420
1811,2635127,4117918
1812,2636444,8467618
1813,2636444,4556070
1814,2636444,7817853
1815,2636444,2075790
1816,2636444,9288225
1817,2644002,8382637
1818,2646312,11161372
1819,2646312,11378079
1820,2653165,10431833
1821,2656836,2210105
1822,2658845,893442
1823,2658845,3352212
1824,2658845,2670879
1825,2658845,9566402
1826,2658845,4383337
1827,2658845,8996098
1828,2658845,3879137
1829,2658845,4466755
1830,2659069,6247437
1831,2660535,6776236
1832,2660740,10309250
1833,2660740,2574481
1834,2661311,4395005
1835,2661916,5882723
1836,2663427,9889338
1837,2664040,1102956
1838,2664586,8821220
1839,2666648,10778639
1840,2670879,11668924
1841,2672303,2912436
1842,2677726,8104971
1843,2678077,5317277
1844,2680620,4087571
1845,2680631,679749
1846,2680631,5387286
1847,2680631,10727743
1848,2690570,2036573
1849,2690570,8746507
1850,2694169,8670385
1851,2694297,11549810
1852,2694297,11681407
1853,2695592,8724166
1854,2696521,1242848
1855,2696521,2475445
1856,2696521,1143294
1857,2697595,9575302
1858,2697595,2263835
1859,2697778,26291
1860,2697778,10141655
1861,2698542,948920
1862,2698542,7712555
1863,2700276,2484976
1864,2700806,1048872
1865,2707975,7415918
1866,2708962,2128533
1867,2713053,399262
1868,2713450,2484976
1869,2713790,10544852
1870,2715347,2263835
1871,2718925,2060673
1872,2727024,3203108
1873,2727699,10209231
1874,2728309,2660740
1875,2729442,10530416
1876,2729442,9836268
1877,2732021,465948
1878,2738361,1543551
1879,2738361,6803528
1880,2738361,11786195
1881,2738361,4264526
1882,2738361,3729263
1883,2738361,10412729
1884,2738606,7172044
1885,2739607,1333823
1886,2741667,4735886
1887,2742244,5684853
1888,2743669,3493859
1889,2748059,11520498
1890,2748170,1670002
1891,2752462,1809558
1892,2754044,7914598
1893,2754164,2294904
1894,2757342,6247437
1895,2757593,11895186
1896,2758903,2484976
1897,2759023,1670002
1898,2759909,9393929
1899,2760367,4430714
1900,2760479,10333197
1901,2760488,3607050
1902,2763127,9892789
1903,2764045,11241472
1904,2767711,6516498
1905,2767711,8829073
1906,2767711,6776236
1907,2767711,10761831
1908,2771040,8002880
1909,2771839,11697049
1910,2773030,3124311
1911,2773467,2218473
1912,2773467,247507
1913,2776471,836881
1914,2781599,4132629
1915,2784663,4595772
1916,2784663,9793485
1917,2784663,9895561
1918,2784663,4430714
1919,2784663,546078
1920,2784663,5008881
1921,2784663,11296754
1922,2784663,2786762
1923,2784663,4390626
1924,2784663,5231797
1925,2784663,4389605
1926,2784663,6767839
1927,2784663,6467
1928,2784663,9774579
1929,2784663,6776739
1930,2784663,3495057
1931,2786513,10312278
1932,2786762,7716694
1933,2789287,6048474
1934,2789287,9953369
1935,2789287,5317277
1936,2794289,4395005
1937,2797222,7595486
1938,2801613,701609
1939,2801613,2572572
1940,2801613,5111800
1941,2801613,4838854
1942,2801613,3149526
1943,2804526,4762398
1944,2805648,8250963
1945,2812797,8946791
1946,2812929,10103573
1947,2812929,9393929
1948,2822399,10628736
1949,2822883,10268128
1950,2827814,11392242
1951,2830286,8731754
1952,2834102,4858214
1953,2835207,3375000
1954,2838892,5725546
1955,2840206,6398555
1956,2842312,9810390
1957,2845559,7882309
1958,2845559,1720393
1959,2845559,9589811
1960,2845559,9441401
1961,2845559,10854421
1962,2845559,11585070
1963,2845559,11283335
1964,2846730,4565845
1965,2847869,1700571
1966,2847869,8959159
1967,2847869,3369297
1968,2849350,206931
1969,2849350,9190814
1970,2851149,10172928
1971,2851149,2074366
1972,2851149,5387286
1973,2851149,9462998
1974,2851149,10727743
1975,2851149,10036559
1976,2855784,2966514
1977,2855916,10392700
1978,2857057,10711745
1979,2859465,3857910
1980,2863091,8202611
1981,2866879,1404148
1982,2867577,4087571
1983,2867950,4430714
1984,2872227,8852064
1985,2873952,614688
1986,2874315,10716924
1987,2875716,2231053
1988,2877713,1382216
1989,2879112,8382637
1990,2879514,5332853
1991,2882703,2970563
1992,2882703,8278580
1993,2882703,714896
1994,2882703,7877782
1995,2882703,1878324
1996,2884114,6583955
1997,2884494,8250963
1998,2884921,4430714
1999,2886716,82935
2000,2888037,6265149
2001,2896216,10107805
2002,2897966,1670002
2003,2898493,4024981
2004,2903457,3578655
2005,2903675,5566044
2006,2909918,5382108
2007,2910926,8080858
2008,2912436,11077878
2009,2913394,4073916
2010,2914793,1896825
2011,2918910,4169515
2012,2921092,4838854
2013,2921092,10011013
2014,2923388,4895748
2015,2923758,2515972
2016,2923758,4951969
2017,2925533,8674417
2018,2928028,9393929
2019,2932154,11392242
2020,2932509,4866776
2021,2932634,2608082
2022,2935161,5317277
2023,2936818,5602005
2024,2936818,5992907
2025,2936818,11392242
2026,2937308,10972081
2027,2938865,10627320
2028,2941242,1300069
2029,2941242,7890348
2030,2943785,6603943
2031,2943785,6799677
2032,2943785,11260580
2033,2943785,4036666
2034,2943785,8866655
2035,2943785,7691476
2036,2943785,8698182
2037,2949252,2208550
2038,2952303,11219841
2039,2952303,11392242
2040,2953504,7259538
2041,2954022,4198145
2042,2960836,5356428
2043,2961434,6031907
2044,2965842,711032
2045,2966514,4470715
2046,2967024,4571032
2047,2968571,236366
2048,2969377,4947546
2049,2969377,9393929
2050,2970542,9836268
2051,2970542,4765541
2052,2970563,5425981
2053,2974877,11618995
2054,2989059,9430293
2055,2989273,802925
2056,2989997,1670002
2057,2992534,8187614
2058,2994310,4259250
2059,2994728,9393929
2060,2999105,3940125
2061,2999917,5453963
2062,3001332,7989354
2063,3003684,1809558
2064,3003848,8104971
2065,3004834,9393929
2066,3007371,1670002
2067,3010171,4866776
2068,3010813,6398555
2069,3012301,6374553
2070,3015339,11503741
2071,3015534,3301196
2072,3017517,8071756
2073,3020967,3905441
2074,3020967,5174127
2075,3020967,7880480
2076,3020967,6467253
2077,3021986,4196581
2078,3021986,5135087
2079,3024314,2967024
2080,3026284,76914
2081,3027303,2208550
2082,3027716,5611733
2083,3031908,11654824
2084,3032335,8332749
2085,3032335,1919721
2086,3032528,1169370
2087,3034250,6455918
2088,3034844,2208550
2089,3036816,4415477
2090,3036816,4071476
2091,3040096,11115153
2092,3042153,6671557
2093,3044368,1670002
2094,3051734,3960236
2095,3051734,10085661
2096,3051734,10611021
2097,3052462,2803227
2098,3056675,6409918
2099,3057243,5052317
2100,3057243,4221965
2101,3060247,10209231
2102,3067946,4071476
2103,3067946,2608082
2104,3068317,2208550
2105,3069984,5623399
2106,3072081,4866776
2107,3076859,11610406
2108,3078813,9393929
2109,3079301,8799492
2110,3081051,6553645
2111,3081322,6942910
2112,3081510,546078
2113,3082041,2199694
2114,3085600,9185460
2115,3085738,230750
2116,3086826,3407868
2117,3087703,614688
2118,3088346,2074366
2119,3088423,2289917
2120,3093012,2289917
2121,3093387,11023988
2122,3093387,1523562
2123,3093387,6467
2124,3093387,7336799
2125,3094512,10209231
2126,3100630,10611021
2127,3108821,2420904
2128,3109271,4087571
2129,3111497,10042237
2130,3111497,7827721
2131,3111608,879905
2132,3111608,1512899
2133,3111608,7351780
2134,3114594,8899526
2135,3116592,3650796
2136,3120006,10291648
2137,3120887,9613161
2138,3124130,3265241
2139,3126760,2106079
2140,3126760,8367399
2141,3126760,7208458
2142,3129713,8593599
2143,3132002,6309658
2144,3132344,1088573
2145,3132459,11850359
2146,3140364,3508536
2147,3141158,7340876
2148,3143016,10697614
2149,3143387,9012125
2150,3144468,8899526
2151,3148420,9393929
2152,3149425,11618995
2153,3153129,7085780
2154,3156451,11206957
2155,3157908,11604118
2156,3159552,10181517
2157,3162429,3703783
2158,3163560,2263835
2159,3163560,7096122
2160,3165759,11275167
2161,3170489,4217718
2162,3172386,3954437
2163,3172386,2847869
2164,3173296,2608082
2165,3183771,11618995
2166,3186238,1878324
2167,3186709,4875143
2168,3187320,1965531
2169,3188067,597641
2170,3191902,8104971
2171,3202974,7444237
2172,3203108,2859465
2173,3206194,8823275
2174,3207528,6325439
2175,3207544,5387286
2176,3207971,9412732
2177,3210550,1993512
2178,3211034,11170884
2179,3211034,1103217
2180,3211995,4087571
2181,3213304,1380901
2182,3214384,4303316
2183,3215706,1609198
2184,3219728,82935
2185,3221540,1809558
2186,3221540,10177865
2187,3221813,6167179
2188,3223151,8008425
2189,3224568,3132459
2190,3225264,10848088
2191,3225818,7085780
2192,3226851,8833805
2193,3233415,9810390
2194,3234783,10488703
2195,3239648,10539493
2196,3240191,4750850
2197,3243109,6916351
2198,3247688,1995165
2199,3247688,357839
2200,3247688,5466985
2201,3247688,4883856
2202,3247688,8997338
2203,3247688,3660799
2204,3249900,5358469
2205,3250624,6309658
2206,3256123,5703686
2207,3259926,3370442
2208,3261836,1641341
2209,3261836,3495057
2210,3264068,2168377
2211,3264068,10179606
2212,3265013,6398555
2213,3265241,8731754
2214,3271351,814375
2215,3271616,8071756
2216,3273358,1854070
2217,3274064,6398555
2218,3275436,5725546
2219,3277255,6160973
2220,3280560,11219841
2221,3283021,3979218
2222,3284344,4169515
2223,3292707,11202352
2224,3293459,2289917
2225,3294694,10477140
2226,3295424,4087571
2227,3295443,9125167
2228,3296486,8895068
2229,3297521,3500876
2230,3300734,5258774
2231,3301196,7703921
2232,3301595,7253242
2233,3304881,8071756
2234,3304881,2484976
2235,3308651,6671557
2236,3310472,4044866
2237,3310492,1697543
2238,3310492,4221012
2239,3312259,4866776
2240,3315242,6651849
2241,3318329,1372871
2242,3322460,4681388
2243,3322460,5701327
2244,3324233,10431833
2245,3329066,4491737
2246,3331001,4067009
2247,3331001,11474675
2248,3334465,2208550
2249,3334712,5350815
2250,3335170,2674052
2251,3335536,4690684
2252,3337090,6170875
2253,3339564,628175
2254,3340207,10579956
2255,3342846,3187320
2256,3345592,9106794
2257,3347329,5413625
2258,3348402,11860504
2259,3350079,2126653
2260,3350079,5008881
2261,3350079,10477140
2262,3351173,147908
2263,3351220,1641341
2264,3352212,893442
2265,3353756,3762560
2266,3356799,9671967
2267,3357589,11206957
2268,3358504,10431833
2269,3360357,3879958
2270,3361482,1660157
2271,3363009,7628477
2272,3363973,10177865
2273,3369068,8674417
2274,3369297,5536928
2275,3370549,10412729
2276,3370626,9393929
2277,3375000,11644855
2278,3375000,2488110
2279,3379768,10209231
2280,3381223,2187655
2281,3382716,3799983
2282,3383858,6553645
2283,3383858,2660740
2284,3387252,4017936
2285,3388821,9244816
2286,3390097,3205379
2287,3390638,10023324
2288,3394452,4991067
2289,3398191,10177865
2290,3400185,404496
2291,3402033,2128533
2292,3403986,4017936
2293,3406079,9261378
2294,3407421,2484976
2295,3407868,5772038
2296,3408439,1670002
2297,3408439,11511333
2298,3409747,2394819
2299,3412729,8382637
2300,3415795,9953369
2301,3416130,10023868
2302,3416994,11052181
2303,3420014,2128533
2304,3420959,6261298
2305,3422353,1904631
2306,3425334,1599131
2307,3426520,10335749
2308,3426784,712332
2309,3432108,10209231
2310,3432298,315109
2311,3432985,5387286
2312,3432985,10727743
2313,3432985,10036559
2314,3438982,11665022
2315,3441758,6405779
2316,3441758,9982919
2317,3444195,7686715
2318,3444448,9393929
2319,3446049,8950526
2320,3451705,8674417
2321,3456884,2208550
2322,3457898,11377106
2323,3458408,7891343
2324,3469190,4058388
2325,3469461,10392700
2326,3471225,11681407
2327,3471755,9677449
2328,3471755,711032
2329,3472590,10209231
2330,3477553,2484976
2331,3483923,6511450
2332,3490675,205047
2333,3491539,1609198
2334,3493623,8382637
2335,3493859,4415479
2336,3494589,6231095
2337,3495057,11507124
2338,3495057,9393929
2339,3495057,3264068
2340,3495481,6398555
2341,3498486,8086594
2342,3502444,3809290
2343,3502444,411248
2344,3502444,4370981
2345,3502444,4974426
2346,3502444,6369687
2347,3504087,2207459
2348,3504185,980204
2349,3506423,1088573
2350,3507129,10591046
2351,3507129,2062222
2352,3507985,11682830
2353,3507985,6326236
2354,3508536,3885254
2355,3508536,1668493
2356,3509369,634256
2357,3516383,9393929
2358,3517583,10341356
2359,3517667,8363708
2360,3518554,10488703
2361,3519724,5008881
2362,3521423,8731754
2363,3521423,4221965
2364,3521423,7910214
2365,3521568,2316930
2366,3524698,8382637
2367,3525753,3469190
2368,3530606,9675704
2369,3530606,9882005
2370,3532146,6564682
2371,3532982,711032
2372,3534038,10209231
2373,3534165,1935419
2374,3534861,9774579
2375,3536730,7085780
2376,3537546,3347329
2377,3537546,3791198
2378,3537546,917603
2379,3537546,4117918
2380,3537546,1720655
2381,3537546,8002880
2382,3538679,1748320
2383,3541269,9836268
2384,3543226,11783269
2385,3546733,8824723
2386,3555150,8593599
2387,3557097,5317277
2388,3557392,6071316
2389,3558284,10312278
2390,3559074,3081322
2391,3562127,10691029
2392,3566793,5074812
2393,3567090,8674417
2394,3567733,8255383
2395,3567733,5249516
2396,3567733,917603
2397,3567733,2394819
2398,3567733,7675390
2399,3567733,11177014
2400,3567733,4107157
2401,3567733,8768545
2402,3567733,6303314
2403,3567733,1048872
2404,3567733,2202981
2405,3567733,4118676
2406,3567733,1262593
2407,3567733,6819828
2408,3567733,2475445
2409,3567733,2218473
2410,3567733,497137
2411,3567733,2727024
2412,3567733,8628385
2413,3567733,1612020
2414,3567733,8104971
2415,3568502,11219841
2416,3570019,1809558
2417,3572203,5602465
2418,3574515,11040560
2419,3577154,4034180
2420,3578655,744334
2421,3579769,6048474
2422,3579769,5317277
2423,3583208,6182163
2424,3583208,6354209
2425,3587659,10848088
2426,3587659,5427599
2427,3590225,8161317
2428,3592279,1854070
2429,3592279,2199694
2430,3592587,2608082
2431,3596500,2936818
2432,3597462,2126180
2433,3601366,1973586
2434,3601366,6246429
2435,3601366,10697614
2436,3601711,1314999
2437,3605109,10036559
2438,3605752,4760231
2439,3606635,2208550
2440,3607050,7110796
2441,3610684,5673627
2442,3610684,1537795
2443,3610684,11310386
2444,3610684,2542934
2445,3610684,4470635
2446,3611867,6488310
2447,3612155,1282235
2448,3614105,6071316
2449,3614582,10209231
2450,3614982,7872662
2451,3614982,2936818
2452,3621851,1670002
2453,3622396,9283207
2454,3622396,7351113
2455,3622396,9485659
2456,3622396,8895151
2457,3623401,6421143
2458,3628017,9710914
2459,3629364,4203609
2460,3630575,4595772
2461,3632638,1670002
2462,3632850,2277599
2463,3633523,9393929
2464,3635203,8077353
2465,3636391,8907663
2466,3638966,5575034
2467,3641859,10761831
2468,3644613,9244816
2469,3646264,8852064
2470,3650796,8321153
2471,3651244,1061321
2472,3651244,5661927
2473,3651244,5760085
2474,3651244,5478135
2475,3651244,5472228
2476,3651244,1854070
2477,3651244,4204484
2478,3651244,10294650
2479,3652070,9836268
2480,3653901,6776236
2481,3654089,4169515
2482,3654096,5133119
2483,3655135,2208550
2484,3657162,7990179
2485,3657162,6687242
2486,3657162,10431833
2487,3657342,9431595
2488,3659988,7560737
2489,3660142,5008881
2490,3669855,2198250
2491,3669855,8731754
2492,3669855,7085780
2493,3669858,10854421
2494,3674233,1649922
2495,3675937,4237293
2496,3678397,6398555
2497,3678723,4866776
2498,3683752,9322103
2499,3684570,1161403
2500,3686024,11282670
2501,3686078,11822
2502,3686078,8950526
2503,3686078,10591046
2504,3686078,1983756
2505,3686078,147908
2506,3686078,11378079
2507,3686078,9898309
2508,3686078,2062222
2509,3686078,653107
2510,3686078,357624
2511,3686078,8071756
2512,3686078,9793485
2513,3686078,1230179
2514,3686078,8002880
2515,3686078,8008425
2516,3686078,4389605
2517,3686078,3826819
2518,3686078,4571451
2519,3686078,1543551
2520,3687600,3893040
2521,3687600,8593599
2522,3690719,11359568
2523,3696244,1809558
2524,3700195,8321153
2525,3700707,9600046
2526,3701981,5317277
2527,3702008,4430714
2528,3702248,5008881
2529,3702248,11296754
2530,3706576,11245014
2531,3707446,2910642
2532,3707663,7355583
2533,3709602,9244816
2534,3711114,6262215
2535,3711137,1707426
2536,3713047,4430714
2537,3716812,1136508
2538,3717374,4983460
2539,3720919,3521423
2540,3721355,1609198
2541,3724765,11940212
2542,3724781,10753783
2543,3727698,8950526
2544,3727698,10219859
2545,3727698,1403103
2546,3727698,11378079
2547,3727698,9898309
2548,3727698,11773418
2549,3727698,2062222
2550,3727698,653107
2551,3727698,10041389
2552,3727698,1404148
2553,3727698,1748320
2554,3727698,2484976
2555,3727698,9244816
2556,3727698,4023596
2557,3727698,11165992
2558,3727698,1230179
2559,3727698,43975
2560,3727698,11018155
2561,3727698,10732701
2562,3727698,1287264
2563,3727698,4760231
2564,3727698,3031908
2565,3727698,10347395
2566,3727698,8899526
2567,3727698,9365915
2568,3727698,10023443
2569,3727698,2008145
2570,3727698,2199694
2571,3727698,3502444
2572,3727698,6048474
2573,3727698,11727710
2574,3727698,11824714
2575,3727698,5231797
2576,3727698,6767839
2577,3727698,983404
2578,3727698,10096565
2579,3727698,3826819
2580,3727698,1543551
2581,3729263,2970563
2582,3729263,4264526
2583,3729263,5623399
2584,3730161,7261236
2585,3735296,4533860
2586,3739710,9698077
2587,3743667,10844422
2588,3743970,7355583
2589,3744851,4087571
2590,3746833,7085780
2591,3752426,8768545
2592,3752426,10778639
2593,3752426,11501230
2594,3753147,7756360
2595,3754279,24737
2596,3754726,7651708
2597,3757005,3908969
2598,3757775,1543551
2599,3761237,9836268
2600,3762560,8849153
2601,3762560,3752426
2602,3764314,1649922
2603,3764737,2208550
2604,3765420,6455918
2605,3765854,9462998
2606,3766456,11197020
2607,3774111,3765854
2608,3776819,5645676
2609,3783505,10647294
2610,3784181,5703686
2611,3785781,11059225
2612,3788770,6767839
2613,3789947,10876460
2614,3791198,5223353
2615,3791315,5889602
2616,3795817,10045265
2617,3797168,7905399
2618,3802445,10312278
2619,3803923,2728309
2620,3805690,8686837
2621,3806102,3940125
2622,3806382,2697595
2623,3808502,4387780
2624,3808706,2208550
2625,3809290,10466044
2626,3811529,11291320
2627,3812155,8950526
2628,3812155,6056192
2629,3812155,1404148
2630,3812155,2267508
2631,3812155,11310386
2632,3812155,7712555
2633,3812155,10774774
2634,3814989,247507
2635,3815090,2075790
2636,3815090,9010542
2637,3816336,2694169
2638,3816568,3601366
2639,3816568,2277599
2640,3817080,10774774
2641,3817323,1219042
2642,3817323,6167179
2643,3820222,437126
2644,3821823,7600719
2645,3822569,9393929
2646,3825405,9765113
2647,3826819,10560613
2648,3826819,2267595
2649,3826942,4087571
2650,3827032,9029946
2651,3827050,10488703
2652,3827417,10209231
2653,3827831,11219841
2654,3830150,9210642
2655,3836697,6247437
2656,3836697,6950995
2657,3840036,4838854
2658,3840895,6398555
2659,3841834,9774579
2660,3847068,6048474
2661,3848050,2210105
2662,3851748,1450280
2663,3857910,9079640
2664,3859095,5317277
2665,3864017,3140364
2666,3864249,6553645
2667,3864871,7014115
2668,3864871,4484842
2669,3865284,566806
2670,3867259,5776718
2671,3867516,2204944
2672,3867516,3806102
2673,3867516,4735886
2674,3870794,10209231
2675,3871174,4071476
2676,3871174,2608082
2677,3872213,6735739
2678,3872838,7968817
2679,3873451,6290310
2680,3873765,8203509
2681,3877097,1670002
2682,3877754,8091860
2683,3878530,10209231
2684,3878932,2786762
2685,3879042,10614241
2686,3879137,9566402
2687,3882296,10477140
2688,3882906,7261236
2689,3884486,2208550
2690,3885254,3872838
2691,3886055,206931
2692,3888429,1670002
2693,3888992,8326673
2694,3889070,1230179
2695,3892918,1448530
2696,3893040,8593599
2697,3895729,5228906
2698,3898743,3731501
2699,3899123,2221330
2700,3905570,7005428
2701,3905774,8866243
2702,3906659,5180266
2703,3906659,7969180
2704,3908969,8852064
2705,3910677,6553645
2706,3910678,4430714
2707,3910678,6247437
2708,3910678,6912734
2709,3910678,1523562
2710,3910678,1809558
2711,3910678,5001605
