,shareholder_id,company_id,ownership
282,352140,5822116,0.006999999999999999
283,352140,7876232,0.029900000000000003
284,352875,1609198,0.1852
285,353941,2060205,0.2314
286,356003,4379012,0.07440000000000001
287,357624,2932634,0.75
288,363329,5602465,0.099
289,364394,11880009,0.09119999999999999
290,368638,1854070,0.111
291,372033,11477709,0.7048000000000001
292,374652,43975,0.0375
293,374652,10732701,0.2396
294,374652,6564682,0.1634
295,374652,4303316,0.044800000000000006
296,374652,7891820,0.4658
297,376698,3247072,0.09
298,376698,2923758,0.4
299,376772,7141762,0.12
300,376772,1702397,0.09
301,378228,1670002,0.12
302,379140,1710121,0.06
303,379300,9710914,0.9998
304,380935,159008,0.0001
305,380935,3614982,0.99
306,383183,4651374,0.109
307,385557,910887,0.025
308,387705,166051,0.0001
309,391045,10932136,0.0134
310,392502,5602465,0.1112
311,393790,3601711,1.0
312,396621,8646156,0.9998
313,396621,4750850,1.0
314,396621,3940125,0.0007000000000000001
315,396855,9793987,0.0001
316,400722,891243,0.0002
317,401549,7585908,0.03
318,403783,1161403,0.9998
319,403901,4866776,0.9993000000000001
320,403901,4198145,1.0
321,404551,205047,1.0
322,410414,7846033,0.5001
323,414445,2030405,1.0
324,417297,2660535,0.2324
325,417297,6516498,0.1
326,417297,10761831,0.5001
327,419046,10209231,0.917
328,428017,9836268,0.030699999999999998
329,433994,2447832,0.5001
330,434217,6048474,0.9998999999999999
331,435909,2289917,1.0
332,436735,11095813,0.2502
333,437797,8996098,0.0
334,438087,7389773,0.0001
335,438087,1670002,0.20079999999999998
336,438087,2484976,0.74
337,438087,4430714,1.0
338,438087,1609198,0.3722
339,438087,4264526,0.9998999999999999
340,438098,1670002,0.2466
341,438771,11206957,0.0001
342,438771,2727024,0.9998
343,438771,10774774,1.0
344,438771,1612020,0.9998999999999999
345,439649,4866776,1.0
346,439985,2208550,1.0
347,440433,1670002,0.33240000000000003
348,440715,6056192,0.9998999999999999
349,440715,6748021,0.27190000000000003
350,442123,4072698,0.9998999999999999
351,442123,2008145,0.0098
352,442594,5725546,0.1602
353,444385,8674417,0.956
354,445550,10781606,0.5001
355,447661,10488703,1.0
356,447743,2484976,0.5
357,447743,4430714,1.0
358,450602,8674417,0.5001
359,451403,8674417,0.9998999999999999
360,454315,6776739,0.31670000000000004
361,461709,8674417,0.5009
362,463964,966651,0.38
363,464284,4947546,0.5001
364,464712,6478122,1.0
365,466759,10107805,0.2526
366,466999,8483048,1.0
367,466999,3420959,1.0
368,466999,5882723,0.4
369,466999,7320974,0.0026
370,466999,2328812,0.9998999999999999
371,466999,3400185,1.0
372,466999,6971319,0.081
373,469245,5728651,1.0
374,472766,357839,1.0
375,472766,5466985,0.0001
376,472766,9472505,0.0001
377,472766,7724646,0.0001
378,472766,497137,0.0001
379,472766,11116799,0.0001
380,472766,1582764,0.0001
381,472766,7105724,0.0001
382,472766,7879160,0.0001
383,472766,4658288,0.0001
384,476402,10778639,0.0001
385,482442,5008881,0.0001
386,484047,8091860,0.0001
387,488617,3940125,0.0001
388,489098,11697049,0.0001
389,491742,3791198,0.0001
390,491742,1720655,0.0001
391,491742,6738524,0.0001
392,491742,3159795,0.0001
393,491742,11167583,0.0001
394,491742,465948,0.0001
395,494266,2970563,0.0001
396,495209,9393929,0.0024
397,499628,6056192,0.0001
398,503844,8631048,0.0001
399,503879,9393929,0.539
400,507656,10614241,0.0001
401,512478,7659215,0.0001
402,515026,711032,0.0001
403,515690,615105,0.0001
404,519510,3504185,0.0001
405,521441,5317277,0.0001
406,521447,4338516,0.0001
407,524967,8091860,0.0001
408,527607,10820373,0.0001
409,531550,11773418,0.0001
410,538268,9103919,0.0001
411,542099,11269210,0.0001
412,543465,2267508,0.0001
413,544529,8674417,0.0001
414,546078,1111609,0.0001
415,546078,7996533,0.0001
416,546078,6463986,0.0001
417,546078,2595426,0.0001
418,546078,5840261,0.0001
419,550112,10944692,0.0001
420,556431,2060205,0.0005
421,556738,10402841,0.0001
422,557978,8674417,0.0001
423,558581,9793987,0.0001
424,559636,5602465,0.0001
425,561170,345108,0.0001
426,566338,6583955,0.0001
427,566806,9393929,0.0001
428,570431,4230822,0.0001
429,570765,11392242,0.0001
430,574189,2484976,0.0001
431,580461,1896825,0.0001
432,582898,11219841,0.0001
433,584671,11275167,0.0001
434,585569,9710914,0.0001
435,585638,2265027,0.0001
436,590998,4341421,0.0001
437,593021,8995746,0.0001
438,594518,2608082,0.0001
439,595110,2857057,0.0001
440,595653,1157601,0.0001
441,597449,7989198,0.0001
442,597641,8339513,0.0001
443,598925,5101986,0.0001
444,599258,5016688,0.0001
445,599522,1088347,0.0001
446,602532,4634464,0.0001
447,604949,2208550,0.0001
448,605183,4094403,0.0001
449,607961,10085661,0.0001
450,608279,4107157,0.0001
451,608279,3960236,0.9865
452,609815,7771476,0.853
453,614688,1343870,1.0
454,615105,9412732,0.057
455,621332,5016688,0.4671
456,623400,11477709,0.9998999999999999
457,626100,1006428,0.016399999999999998
458,628175,2674052,0.0501
459,629527,4419581,0.35
460,635419,6971319,0.0002
461,639903,2426615,0.3071
462,642910,2660740,0.0051
463,643592,614688,0.0003
464,645373,11893081,0.009300000000000001
465,648598,10514042,0.0055000000000000005
466,648704,4430714,0.0001
467,653107,4415477,0.223
468,653107,4071476,0.24780000000000002
469,655100,10519254,0.07400000000000001
470,668621,9210642,0.006
471,669233,6782408,0.0022
472,671286,7651708,0.0001
473,671286,7351780,0.0011
474,676186,5929314,0.0005
475,677892,4430714,0.0025
476,679749,10727743,0.0001
477,680044,7523638,0.001
478,682885,9774579,0.0009
479,683234,10711745,0.0001
480,687503,1670002,0.0001
481,691526,3601366,0.0014000000000000002
482,697695,4866776,0.0009
483,697695,4198145,0.009300000000000001
484,699492,11378079,0.0006
485,699492,1809558,0.0005
486,699492,2199694,0.1852
487,699492,6048474,0.0001
488,699492,10774774,0.0005
489,700055,4866776,0.0023
490,700055,4198145,0.0005
491,702540,8950526,0.0012
492,703008,8187614,0.027000000000000003
493,703008,4571451,0.0003
494,703008,3495057,0.0002
495,703008,6185049,0.0008
496,703171,10440742,0.0105
497,710991,9499755,0.0007000000000000001
498,711441,1670002,0.0039000000000000003
499,712332,9469415,0.0006
500,714896,6520265,0.0102
501,716550,5522789,0.1144
502,716640,9209210,0.001
503,717717,4634464,0.9998999999999999
504,719659,6049694,0.2324
505,720965,11824714,0.95
506,726300,6664710,1.0
507,726531,8098862,0.0208
508,733190,5602005,0.0001
509,733883,4018180,0.0001
510,734110,8674417,0.0001
511,734454,9451331,1.0
512,740771,2289917,0.5001
513,744193,6082998,0.0001
514,744193,3879958,0.15
515,744393,4394536,0.0001
516,749880,2592675,0.0417
517,750973,7910214,0.0417
518,752231,2484976,0.777
519,754376,10036559,0.3722
520,757221,5330496,1.0
521,758474,2545889,0.0001
522,759769,2267508,0.0102
523,759769,1023969,0.0008
524,762616,1670002,0.5347
525,764417,2936818,0.30329999999999996
526,764936,8515703,0.0317
527,765578,6354522,0.1547
528,765633,10312278,0.1247
529,766811,11734413,0.5001
530,771348,11424158,0.2943
531,776614,4430714,0.2057
532,779338,5238431,0.5001
533,779338,10063375,0.3166
534,781158,10711745,0.3166
535,781710,8674417,0.05
536,782730,8396881,0.4991
537,788337,304837,0.0417
538,788850,11310386,0.16670000000000001
539,789057,2394819,0.6
540,789057,4107157,0.056900000000000006
541,789057,4303316,0.0818
542,789057,5872201,0.0644
543,789057,8104971,0.0116
544,789237,1854070,0.0192
545,789599,4866776,0.1
546,791671,7914598,0.0254
547,792333,8852064,0.0636
548,792364,5382108,0.9998999999999999
549,792823,1961697,0.7289
550,793607,4887991,0.2711
551,794111,2060205,0.005
552,794111,10453048,0.0089
553,797066,11106355,0.0225
554,802041,8573912,0.006
555,802041,11271685,0.051
556,802041,10614241,0.0346
557,802041,9025662,0.24350000000000002
558,802041,3879042,0.0134
559,802041,507656,0.0297
560,804009,8307672,1.0
561,804759,4776149,0.0929
562,805535,5382108,1.0
563,805709,10716924,0.0068000000000000005
564,805709,6275815,0.0203
565,806545,11115153,1.0
566,809324,8663185,0.9998
567,811170,1670002,0.9873999999999999
568,811434,9185460,0.385
569,813017,11378079,1.0
570,813017,4254405,0.34
571,813017,8071756,0.9031
572,813017,2910642,0.2
573,813017,11310386,0.0209
574,813017,3397772,0.2
575,813017,1137344,0.0757
576,813017,2199694,1.0
577,813017,11727710,1.0
578,813017,4389605,1.0
579,813543,10312278,0.030899999999999997
580,814598,8674417,1.0
581,823654,3165759,1.0
582,824624,10711745,1.0
583,829010,6439226,1.0
584,835671,9393929,1.0
585,835824,6687242,1.0
586,836631,8725562,1.0
587,836881,7128167,1.0
588,838050,10149226,1.0
589,838050,7691476,1.0
590,839062,10678060,1.0
591,845446,2727024,1.0
592,852254,2208550,0.9427
593,853764,789057,1.0
594,853842,4389605,0.2256
595,855943,10488703,0.0007000000000000001
596,859233,711032,1.0
597,862005,4430714,1.0
598,868093,5317083,1.0
599,868093,8339513,0.035
600,868093,4023596,1.0
601,868093,10023443,1.0
602,868093,7224720,1.0
603,869952,2289917,1.0
604,871438,9710914,1.0
605,877939,2484976,0.25
606,878855,10304146,1.0
607,880284,1748320,0.5
608,882440,4073916,1.0
609,888726,1670002,0.9
610,891243,8070413,1.0
611,893442,11730947,0.98
612,893442,2658845,1.0
613,893442,1161403,0.3333
614,897348,8084234,0.05
615,898433,10347395,0.049800000000000004
616,898504,7712555,0.0039000000000000003
617,898504,10622446,1.0
618,898790,9393929,0.9998999999999999
619,898824,5824074,1.0
620,899605,11245014,0.0404
621,900827,10312278,0.6453
622,901560,359724,0.7309
623,901877,9097271,0.0215
624,902651,11716453,0.011000000000000001
625,903384,2697595,0.0217
626,903384,11392242,0.0263
627,903384,9575302,0.044800000000000006
628,903801,7940875,0.0297
629,909949,10306172,0.099
630,910887,11359568,0.33
631,917603,247507,0.0594
632,919077,2208550,0.029300000000000003
633,920696,3826819,0.042
634,920696,3495057,0.049400000000000006
635,921959,10761831,0.0033
636,923503,1809558,0.0653
637,923503,10774774,0.09949999999999999
638,924471,9677449,0.0048
639,932206,2277599,0.038
640,933244,6398555,0.0644
641,937306,9244816,0.3261
642,938698,4760231,0.014199999999999999
643,941281,4430714,0.0146
644,943964,4178958,0.0525
645,944264,10680438,0.0696
646,946340,9288225,0.0499
647,948856,3731501,0.0916
648,948920,6453219,0.046900000000000004
649,948920,1599719,0.05
650,948920,1854070,0.045
651,948920,4394536,0.0294
652,949196,11378079,0.0088
653,949196,1809558,0.038599999999999995
654,949196,2199694,0.0141
655,949196,6048474,0.7268000000000001
656,949196,10774774,0.0125
657,949611,6859560,0.0969
658,950570,1609198,0.09960000000000001
659,952007,836881,0.0983
660,952062,9393929,0.24559999999999998
661,953302,1025259,0.19
662,955401,4866776,0.2493
663,955401,4198145,0.056900000000000006
664,957469,1244782,0.514
665,959122,341061,0.1655
666,961683,6776739,0.1655
667,962131,345108,0.615
668,966651,10611021,0.659
669,968511,8674417,0.8447
670,971033,1670002,0.0898
671,971549,3031908,0.2
672,972263,10402187,0.6
673,972263,3045620,0.0331
674,972263,4468030,0.0275
675,972263,467023,0.2216
676,976378,10093911,0.0688
677,977970,7651708,0.020499999999999997
678,978762,4314912,0.0109
679,980204,2458873,0.0105
680,983404,9393929,0.0023
681,983404,1768276,0.12359999999999999
682,985829,2697595,0.0113
683,985829,11392242,0.0179
684,987272,5387286,0.8
685,991104,10399628,0.9975
686,991104,10041389,0.07719999999999999
687,991104,7595486,0.045700000000000005
688,991104,9892789,0.08929999999999999
689,991104,10412729,0.0167
690,992834,11860522,0.084
691,992834,3031908,0.0603
692,992834,437126,0.0115
693,994693,6186830,0.2078
694,995575,1534004,0.9691
695,995575,7677623,0.0327
696,995575,1468350,0.25
697,996973,7879,0.1966
698,997395,10306172,0.9993000000000001
699,997395,166051,0.965
700,1000000,8950526,0.75
701,1000000,1983756,0.5
702,1000000,11206957,0.1
703,1000000,11727710,0.02
704,1004793,1829243,1.0
705,1006428,2486387,0.6667000000000001
706,1010038,10172928,0.044800000000000006
707,1012580,2289917,0.4675
708,1013077,10238654,0.3579
709,1013077,6094377,0.0971
710,1013077,10484070,0.95
711,1013551,1103217,0.9258
712,1019386,7460313,0.19949999999999998
713,1023544,8008425,0.0958
714,1023969,11724818,0.0983
715,1024327,7119143,0.0882
716,1024327,11509123,0.021
717,1024512,11392242,0.034
718,1026360,4623902,0.6856
719,1028154,1670002,0.0429
720,1029606,8674417,0.0038
721,1033916,6776739,0.0074
722,1033916,8080858,0.0661
723,1034823,11023988,0.4853
724,1047335,11490811,0.4853
725,1048225,1006428,0.011200000000000002
726,1049513,1748320,0.032
727,1058414,2060673,0.2041
728,1061321,1611324,0.252
729,1061321,1854070,0.0298
730,1061321,368638,0.0298
731,1065603,8071756,0.0113
732,1065603,8008425,0.0109
733,1065603,4461785,0.0499
734,1065603,11252611,0.07519999999999999
735,1065789,11344121,0.0101
736,1065789,2141729,0.0141
737,1065789,4108526,0.042
738,1065789,4840143,0.001
739,1065789,1527985,0.9756999999999999
740,1065789,273703,0.001
741,1065789,3795817,0.0173
742,1065789,5645029,0.0828
743,1065789,9133857,0.011000000000000001
744,1065789,2918841,0.0379
745,1065789,370071,0.0699
746,1065789,4308886,1.0
747,1065789,1695159,0.9934000000000001
748,1072505,836881,1.0
749,1074998,10495040,0.7025
750,1075618,11089027,1.0
751,1075717,3720919,1.0
752,1075717,1854070,1.0
753,1075717,3654096,0.0066
754,1075717,3521423,0.0304
755,1078502,9406400,0.0121
756,1079871,1923327,0.0105
757,1084067,614688,0.0146
758,1085131,7416264,0.6
759,1085605,7458371,1.0
760,1086203,5238431,0.6
761,1086203,3601366,0.15
762,1088347,2698542,0.050199999999999995
763,1090300,6398555,1.0
764,1090966,1404148,1.0
765,1090966,1442894,0.4594
766,1090966,3172386,0.01
767,1090966,10067510,1.0
768,1091202,4394536,0.1437
769,1093906,2608082,1.0
770,1094937,5844825,1.0
771,1097793,2277599,1.0
772,1098334,10539493,1.0
773,1099158,6167179,0.0252
774,1101965,1282235,1.0
775,1102956,11618995,1.0
776,1103399,11774887,0.5
777,1103399,7371801,0.1
778,1104119,5949561,0.9
779,1105829,4430714,1.0
780,1108370,7905399,1.0
781,1109245,1854070,0.025
782,1114763,3301196,0.0001
783,1116645,11773418,0.0054
784,1118132,5811122,1.0
785,1118521,9158863,0.5
786,1118779,8975687,1.0
787,1122311,4659339,0.0555
788,1122311,6423978,0.6666
789,1131904,546078,1.0
790,1135841,82935,0.099
791,1137103,9762941,0.5002
792,1137344,3486291,1.0
793,1142096,7400470,1.0
794,1142425,1767859,0.5
795,1142425,6290310,1.0
796,1143294,11233645,0.6252
797,1143316,11893081,0.06
798,1143798,1155049,1.0
799,1144836,10036559,0.25
800,1145867,4792302,0.151
801,1146721,8008425,1.0
802,1149221,8396881,0.94
803,1155049,7043652,1.0
804,1155049,9393929,1.0
805,1155049,5887788,0.284
806,1155049,10691029,1.0
807,1161403,4466755,1.0
808,1161403,2658845,0.0368
809,1165811,5048124,1.0
810,1169370,10761831,0.9593
811,1169615,5317277,1.0
812,1173713,11824714,1.0
813,1188356,4254405,1.0
814,1189432,1748320,0.0408
815,1191321,64392,0.0046
816,1191611,10392700,0.2489
817,1193239,8703876,1.0
818,1195881,2332614,1.0
819,1196362,7529744,1.0
820,1200279,10209231,0.0091
821,1201636,10341356,1.0
822,1202705,10985614,0.0003
823,1202705,351619,0.009399999999999999
824,1204175,8278580,1.0
825,1209862,8731754,1.0
826,1210483,11211234,1.0
827,1215042,8178775,0.01
828,1216627,8959609,1.0
829,1217198,7085780,1.0
830,1219185,4169515,1.0
831,1219185,11822,0.0538
832,1221966,4547634,1.0
833,1222839,11206957,1.0
834,1225841,2263835,1.0
835,1228920,8098862,0.0049
836,1230000,4951969,1.0
837,1230179,2484976,0.768
838,1230179,5280404,1.0
839,1230179,3895729,1.0
840,1230179,9393929,0.0049
841,1230179,983404,1.0
842,1230179,1103217,1.0
843,1230755,2199694,0.75
844,1232364,8731754,1.0
845,1233446,1886917,0.3333
846,1233473,8674417,1.0
847,1234135,9288225,0.0097
848,1234135,6511450,1.0
849,1234135,11310386,1.0
850,1234135,851864,0.013000000000000001
851,1234135,2910642,0.031400000000000004
852,1234135,6247437,1.0
853,1234135,3929708,1.0
854,1234135,411248,1.0
855,1234135,3397772,0.0040999999999999995
856,1234135,1143294,0.1
857,1242106,1809558,1.0
858,1242474,3766456,1.0
859,1242848,7950648,0.068
860,1242848,10791681,0.6501
861,1242848,3331001,0.4
862,1242978,5694512,1.0
863,1244782,1771746,1.0
864,1247028,2208550,0.25
865,1253920,546078,0.0254
866,1254765,7141275,1.0
867,1255728,11362529,1.0
868,1255815,7135045,1.0
869,1257454,4182239,1.0
870,1258544,3929708,1.0
871,1258544,7937814,1.0
872,1270788,9774579,0.0909
873,1271019,10209231,1.0
874,1272333,2208550,1.0
875,1276385,7646164,1.0
876,1279103,9393929,0.052000000000000005
877,1282235,1643944,1.0
878,1282316,2572621,1.0
879,1284091,7744366,0.0286
880,1284091,7940875,1.0
881,1284091,628175,1.0
882,1286594,11477709,0.1607
883,1287079,230750,0.6244
884,1287264,10240869,0.3333
885,1287997,2484976,1.0
886,1288938,6056192,0.1875
887,1288938,9851333,0.05
888,1290497,6398555,0.1387
889,1290935,11177014,0.0833
890,1290935,2475445,1.0
891,1290935,7523916,1.0
892,1292224,1075717,1.0
893,1293293,2760488,1.0
894,1293293,11093695,1.0
895,1293293,3607050,0.0521
896,1293847,7823522,0.051500000000000004
897,1295162,6167179,0.0095
898,1296551,1781306,1.0
899,1296551,6048474,0.0898
900,1297115,8755150,1.0
901,1300069,7877516,1.0
902,1300069,7890348,1.0
903,1300111,5602005,1.0
904,1305262,9393929,0.23010000000000003
905,1305633,3186709,0.5
906,1305633,4875143,1.0
907,1307630,10753324,1.0
908,1307806,6467,1.0
909,1310352,4087571,0.11
910,1310547,1155049,1.0
911,1317076,1762574,1.0
912,1325155,2545889,1.0
913,1327539,629527,0.2489
914,1333823,3078813,0.009899999999999999
915,1334273,3816568,1.0
916,1336300,11551935,1.0
917,1340477,3940125,0.0003
918,1340917,3817080,0.0555
919,1340917,5687328,0.34840000000000004
920,1343870,4436558,1.0
921,1344306,8071756,0.0044
922,1344306,8104971,1.0
923,1351318,8674417,0.5489999999999999
924,1352622,7628477,0.05
925,1352622,10310382,1.0
926,1353368,4394536,0.5099
927,1355020,10412729,0.0049
928,1355533,1641341,0.9001
929,1358024,7085780,0.125
930,1359391,4681388,0.4
931,1361696,11378079,1.0
932,1362537,2698542,0.6666
933,1362537,10176114,0.0069
934,1363260,1670002,0.8785
935,1372871,2662453,1.0
936,1376025,2074366,1.0
937,1377449,8257763,1.0
938,1380901,11793553,1.0
939,1391391,11727710,0.3333
940,1391391,1612020,1.0
941,1392014,5570414,1.0
942,1393087,7297295,0.005
943,1395887,5387286,0.048600000000000004
944,1395887,10727743,0.2552
945,1395887,10036559,1.0
946,1397829,2454434,1.0
947,1398656,6516498,1.0
948,1399957,11271685,0.1133
949,1401162,3879042,1.0
950,1401162,11271685,1.0
951,1401162,10614241,0.1002
952,1401162,9025662,0.11109999999999999
953,1401162,8573912,1.0
954,1401162,507656,0.335
955,1402507,1961697,1.0
956,1403103,8805531,1.0
957,1403103,8465183,1.0
958,1403977,2408861,1.0
959,1404148,11511333,1.0
960,1408154,3707663,1.0
961,1408154,7355583,1.0
962,1408482,5548858,1.0
963,1408482,4473239,1.0
964,1408482,8104971,0.9297
965,1411807,788337,0.0012
966,1414830,3159795,1.0
967,1414830,10007560,1.0
968,1415109,8382637,0.25
969,1417542,2484976,1.0
970,1419895,4464600,0.5
971,1421155,7310407,0.0262
972,1421458,8098862,0.45
973,1423269,2210105,1.0
